GVKEY,DATADATE,POINTDATE,qtrsback,conm,datacqtr,ACTQh,ACTQh_dc,AOQh,AOQh_dc,APQh,APQh_dc,ATQh,ATQh_dc,CEQQh,CEQQh_dc,CHEQh,CHEQh_dc,DLTTQh,DLTTQh_dc,DOQh,DOQh_dc,DVPQh,DVPQh_dc,DVQh,DVQh_dc,IBADJQh,IBADJQh_dc,IBCOMQh,IBCOMQh_dc,IBQh,IBQh_dc,ICAPTQh,ICAPTQh_dc,LCOQh,LCOQh_dc,LCTQh,LCTQh_dc,LOQh,LOQh_dc,LTQh,LTQh_dc,NIQh,NIQh_dc,NOPIQh,NOPIQh_dc,PIQh,PIQh_dc,PPENTQh,PPENTQh_dc,PSTKQh,PSTKQh_dc,PSTKRQh,PSTKRQh_dc,SALEQh,SALEQh_dc,SEQQh,SEQQh_dc,TEQQh,TEQQh_dc,TXTQh,TXTQh_dc,XIDOQh,XIDOQh_dc
103487,20180331,20180430,0,SAP SE,Q1Y18,18578.56,,33693.968,,1313.312,,56022.736,,31609.424,,9360.736,,7982.128,,0,,0,,0,,873.488,,873.488,,873.488,,39629.744,,11998.448,,14080.528,,2030.336,,24375.12,,873.488,,29.568,,1219.68,,3750.208,,0,,0,,6480.32,,31609.424,,31647.616,,347.424,,0,
105364,20180131,20180430,0,DIGERATI TECHNOLOGIES INC,Q4Y17,0.468,,0.305,,0.983,,0.87,,-1.126,,0.387,,0,,0,,0,,0,,-1.468,,-1.468,,-1.468,,-1.126,,0.422,,1.53,,0.466,,1.996,,-1.468,,0.108,,-1.468,,0.097,,0,,0,,0.152,,-1.126,,-1.126,,0,,0,
105478,20180131,20180430,0,MICROMEM TECHNOLOGIES INC,Q4Y17,0.106,,0.452,,1.017,,0.567,,-5.382,,0.067,,0,,0,,0,,0,,-2.292,,-2.292,,-2.292,,-5.382,,2.223,,5.949,,0,,5.949,,-2.292,,-1.501,,-2.292,,0.009,,0,,0,,0,,-5.382,,-5.382,,0,,0,
106486,20180131,20180331,0,POLYMET MINING CORP,Q4Y17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106486,20180131,20180430,0,POLYMET MINING CORP,Q4Y17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106589,20180131,20180430,0,GENEREX BIOTECHNOLOGY CORP,Q4Y17,2.287,,6.478,,10.384,,8.814,,-56.455,,2.048,,0,,0,,0,,0,,-9.737,,-9.737,,-9.737,,-62.058,,0,,24.569,,46.303,,70.872,,-9.737,,0,,-9.83,,0.049,,0,,0,,0.7,,-56.455,,-62.058,,0,,0,
106846,20180331,20180430,0,HOME LOAN FINANCIAL CORP,Q1Y18,,,12.84,,161.869,,200.889,,27.093,,4.236,,10.453,,0,,0,,,,0.719,,0.719,,0.719,,37.546,,,,,,1.474,,173.796,,0.719,,,3,,3,2.469,,0,,0,,,3,27.093,,27.093,,0.371,,0,
106998,20180131,20180430,0,CANALASKA URANIUM LTD,Q4Y17,0.94,,0.104,,0.113,,1.206,,1.093,,0.92,,0,,0,,0,,0,,-0.331,,-0.331,,-0.331,,1.093,,0,,0.113,,0,,0.113,,-0.331,,-0.001,,-0.331,,0.163,,0,,0,,0,,1.093,,1.093,,0,,0,
106998,20180131,20180430,0,CANALASKA URANIUM LTD,Q4Y17,0.94,,0.104,,0.113,,1.206,,1.093,,0.92,,0,,0,,0,,0,,-0.331,,-0.331,,-0.331,,1.093,,0,,0.113,,0,,0.113,,-0.331,,-0.001,,-0.331,,0.163,,0,,0,,0,,1.093,,1.093,,0,,0,
108403,20180331,20180430,0,SURREY BANCORP,Q1Y18,,,,,247.917,,294.591,,42.701,,,,0,,0,,0.006,,,,1.057,,1.057,,1.063,,,,,,,,3.973,,251.89,,1.063,,,3,,3,,,,,,,,3,,,,,0.313,,0,
110179,20180331,20180430,0,VENTAS INC,Q1Y18,,,21789.224,,1134.57,,23493.51,,10740.815,,163.582,,11039.812,,-0.01,,0,,281.635,,78.713,,78.713,,78.713,,21976.411,,77.764,,,,60.023,,12556.911,,78.703,,-3.072,,76.866,,,4,0,,0,,902.966,,10740.815,,10804.044,,-3.242,,-0.01,
111873,20180131,20180430,0,RH,Q4Y17,644.93,,287.238,,195.313,,1732.866,,-7.336,,17.907,,1141.907,,0,,0,,0,,0.261,,0.261,,0.261,,1134.571,,312.127,,519.335,,78.96,,1740.202,,0.261,,0.832,,18.346,,800.698,,0,,0,,669.689,,-7.336,,-7.336,,18.085,,0,
112674,20180331,20180430,0,IDAHO INDEPENDENT BK COEUR,Q1Y18,,,,,585.313,,698.827,,67.258,,,,,,0,,0,,,,1.428,,1.428,,1.428,,,,,,,,,,631.569,,1.428,,,3,,3,,,0,,0,,,3,67.258,,67.258,,0.523,,0,
114524,20180331,20180430,0,EBAY INC,Q1Y18,6763,,16244,,252,,24555,,7596,,4806,,9208,,0,,0,,0,,407,,407,,407,,16804,,2060,,2568,,1869,,16959,,407,,49,,547,,1548,,0,,0,,2580,,7596,,7596,,140,,0,
115757,20180131,20180331,0,AMERICAN OUTDOOR BRANDS CORP,Q4Y17,291.422,,320.419,,35.275,,765.421,,410.968,,38.192,,231.659,,0,,0,,0,,11.397,,11.397,,11.397,,642.627,,51.509,,93.248,,18.601,,354.453,,11.397,,0.087,,2.931,,153.58,,0,,0,,157.377,,410.968,,410.968,,-8.466,,0,
115757,20180131,20180430,0,AMERICAN OUTDOOR BRANDS CORP,Q4Y17,291.422,,320.419,,35.275,,765.421,,410.968,,38.192,,231.659,,0,,0,,0,,11.397,,11.397,,11.397,,642.627,,51.509,,93.248,,18.601,,354.453,,11.397,,0.087,,2.931,,153.58,,0,,0,,157.377,,410.968,,410.968,,-8.466,,0,
117768,20180131,20180331,0,NVIDIA CORP,Q4Y17,9255,,989,,596,,11241,,7471,,7108,,1985,,0,,0,,341,,1119,,1119,,1119,,9456,,509,,1153,,614,,3770,,1119,,21,,1079,,997,,0,,0,,2911,,7471,,7471,,-40,,0,
117768,20180131,20180430,0,NVIDIA CORP,Q4Y17,9255,,989,,596,,11241,,7471,,7108,,1985,,0,,0,,341,,1119,,1119,,1119,,9456,,509,,1153,,614,,3770,,1119,,21,,1079,,997,,0,,0,,2911,,7471,,7471,,-40,,0,
118267,20180131,20180331,0,KORN/FERRY INTERNATIONAL,Q4Y17,892.036,,1157.729,,28.359,,2166.532,,1177.959,,404.797,,217.969,,0,,0,,17.242,,26.952,,27.247,,27.247,,1398.863,,398.195,,466.874,,293.176,,985.638,,27.247,,7.786,,53.743,,116.767,,0,,0,,460.77,,1177.959,,1180.894,,26.316,,0,
118267,20180131,20180430,0,KORN/FERRY INTERNATIONAL,Q4Y17,892.036,,1157.729,,28.359,,2166.532,,1177.959,,404.797,,217.969,,0,,0,,17.242,,26.952,,27.247,,27.247,,1398.863,,398.195,,466.874,,293.176,,985.638,,27.247,,7.786,,53.743,,116.767,,0,,0,,460.77,,1177.959,,1180.894,,26.316,,0,
120860,20180331,20180430,0,AUDIOCODES LTD,Q1Y18,89.796,,79.974,,5.801,,173.539,,89.896,,43.927,,5.643,,0,,0,,0,,2.434,,2.434,,2.434,,95.539,,41.86,,50.2,,27.8,,83.643,,2.434,,0.243,,3.2,,3.769,,0,,0,,42.425,,89.896,,89.896,,0.766,,0,
122916,20180131,20180430,0,POLARITYTE INC,Q4Y17,10.676,,0.111,,0.025,,15.239,,-112.719,,9.99,,0,,0,,1.179,,0,,-15.268,,-15.268,,-14.089,,1.799,,13.415,,13.44,,0,,13.44,,-14.089,,3.399,,-14.089,,4.452,,114.518,,5.414,,0.013,,1.799,,1.799,,0,,0,
124254,20180228,20180331,0,OMNOVA SOLUTIONS INC,Q1Y18,236.2,,129.5,,80.7,,574.6,,46.5,,36.1,,309.9,,0,,0,,0,,7.3,,7.3,,7.3,,356.4,,31.2,,116.1,,84.7,,528.1,,7.3,,-0.7,,2.2,,208.9,,0,,0,,178.7,,46.5,,46.5,,-5.1,,0,
124254,20180228,20180430,0,OMNOVA SOLUTIONS INC,Q1Y18,236.2,,129.5,,80.7,,574.6,,46.5,,36.1,,309.9,,0,,0,,0,,7.3,,7.3,,7.3,,356.4,,31.2,,116.1,,84.7,,528.1,,7.3,,-0.7,,2.2,,208.9,,0,,0,,178.7,,46.5,,46.5,,-5.1,,0,
126136,20180331,20180430,0,CHARTER COMMUNICATIONS INC,Q1Y18,2398,,109751,,622,,146151,,38768,,576,,67609,,0,,0,,0,,168,,168,,168,,114734,,7640,,11602,,2464,,99026,,168,,67,,251,,34002,,0,,0,,10657,,38768,,47125,,28,,0,
126296,20180331,20180430,0,EXPEDIA GROUP INC,Q1Y18,7431,,11371,,1713,,20429,,4195,,4673,,3771,,0,,0,,46,,-137,,-137,,-137,,9601,,7770,,9991,,432,,14599,,-137,,47,,-169,,1627,,0,,0,,2508,,4195,,5808,,-20,,0,
126417,20180131,20180331,0,FINISAR CORP,Q4Y17,1895.455,,216.36,,127.248,,2607.179,,1640.413,,1216.29,,483.481,,0,,0,,0,,-55.659,,-55.659,,-55.659,,2123.894,,91.147,,466.821,,16.464,,966.766,,-55.659,,1.545,,-11.785,,495.364,,0,,0,,332.403,,1640.413,,1640.413,,43.874,,0,
126417,20180131,20180430,0,FINISAR CORP,Q4Y17,1895.455,,216.36,,127.248,,2607.179,,1640.413,,1216.29,,483.481,,0,,0,,0,,-55.659,,-55.659,,-55.659,,2123.894,,91.147,,466.821,,16.464,,966.766,,-55.659,,1.545,,-11.785,,495.364,,0,,0,,332.403,,1640.413,,1640.413,,43.874,,0,
126554,20180131,20180331,0,AGILENT TECHNOLOGIES INC,Q4Y17,4397,,3509,,292,,8698,,4522,,2887,,1800,,0,,0,,48,,-320,,-320,,-320,,6326,,724,,1361,,1011,,4172,,-320,,14,,233,,792,,0,,0,,1211,,4522,,4526,,553,,0,
126554,20180131,20180430,0,AGILENT TECHNOLOGIES INC,Q4Y17,4397,,3509,,292,,8698,,4522,,2887,,1800,,0,,0,,48,,-320,,-320,,-320,,6326,,724,,1361,,1011,,4172,,-320,,14,,233,,792,,0,,0,,1211,,4522,,4526,,553,,0,
128021,20180228,20180430,0,PROTALEX INC,Q1Y18,1.548,,0.002,,0.719,,1.55,,-1.191,,1.44,,0,,0,,0,,0,,-1.722,,-1.722,,-1.722,,-1.191,,0.048,,0.767,,1.974,,2.741,,-1.722,,0,,-1.722,,0,,0,,0,,0,,-1.191,,-1.191,,0,,0,
133288,20180331,20180430,0,SILICON LABORATORIES INC,Q1Y18,976.321,,459.78,,50.068,,1565.995,,1000.575,,760.139,,345.049,,0,,0,,0,,26.405,,26.405,,26.405,,1345.624,,94.736,,144.804,,75.567,,565.42,,26.405,,3.202,,22.034,,129.894,,0,,0,,205.384,,1000.575,,1000.575,,-4.371,,0,
136725,20180331,20180430,0,INTUITIVE SURGICAL INC,Q1Y18,3381.7,,2382.6,,96.3,,6426.2,,5497.1,,2517.3,,0,,0,,0,,0,,287.6,,287.6,,287.6,,5506.4,,484.9,,581.2,,338.6,,919.8,,287.6,,13.2,,289.9,,661.9,,0,,0,,847.5,,5497.1,,5506.4,,2.6,,0,
137230,20180131,20180430,0,MVC CAPITAL INC,Q4Y17,,,308.495,,1.645,,373.764,,252.581,,61.502,,111.492,,0,,0,,2.74,,0.95,,0.95,,0.95,,364.073,,1.018,,,,7.025,,121.183,,0.95,,3.44,,0.95,,0,,0,,0,,5.207,,252.581,,252.581,,0,,0,
137310,20180131,20180430,0,MARVELL TECHNOLOGY GROUP LTD,Q4Y17,2363.955,,2142.11,,145.236,,4708.287,,4141.413,,1841.272,,0,,0,,0,,119.251,,48.763,,48.763,,48.763,,4141.413,,275.906,,421.142,,93.528,,566.874,,48.763,,-0.174,,58.799,,202.222,,0,,0,,615.409,,4141.413,,4141.413,,10.036,,0,
138205,20180331,20180430,0,ILLUMINA INC,Q1Y18,3194,,1365,,151,,5542,,3008,,2373,,710,,0,,0,,0,,208,,208,,208,,3998,,329,,1180,,364,,2254,,208,,14,,221,,983,,0,,0,,782,,3008,,3073,,24,,0,
140756,20180331,20180430,0,CHINA PETROLEUM & CHEM CORP,Q1Y18,83096.324,,48050.25,,29547.875,,250697.797,,118720.786,,27682.3,,16367.695,,0,,0,,0,,3077.831,,3077.831,,3077.831,,156046.616,,39382.712,,84455.09,,9188.215,,111018.876,,3077.831,,936.773,,5120.684,,119551.223,,0,,0,,99042.024,,118720.786,,139678.921,,1114.849,,0,
140760,20180228,20180430,0,MONSANTO CO,Q1Y18,10056,,6522,,875,,22687,,7754,,2409,,6635,,2,,0,,476,,1457,,1457,,1457,,14401,,4862,,7149,,998,,14921,,1459,,-24,,1839,,6109,,0,,0,,5019,,7754,,7766,,381,,2,
141359,20180228,20180430,0,RESOURCES CONNECTION INC,Q1Y18,180.17,,216.878,,24.631,,420.134,,268.912,,43.217,,63,,0,,0,,10.509,,4.595,,4.595,,4.595,,331.912,,53.682,,78.313,,8.149,,151.222,,4.595,,0.034,,4.641,,23.086,,0,,0,,172.414,,268.912,,268.912,,0.046,,0,
141667,20180331,20180430,0,PACIFIC FINANCIAL CORP,Q1Y18,,,166.273,,785.193,,901.001,,86.239,,44.197,,21.869,,0,,0,,,,2.288,,2.288,,2.288,,108.108,,,,,,7.7,,814.762,,2.288,,,3,2.652,,,4,0,,0,,11.788,,86.239,,86.239,,0.364,,0,
143357,20180228,20180331,0,ACCENTURE PLC,Q1Y18,12284.948,,9651.836,,1367.464,,23132.979,,9682.63,,3598.497,,25.923,,0,,0,,853.614,,863.703,,863.703,,863.703,,10464.349,,7394.584,,9367.912,,3174.662,,12694.553,,863.703,,-34.127,,1244.797,,1196.195,,0.057,,0,,10067.832,,9682.687,,10438.426,,325.257,,0,
143357,20180228,20180430,0,ACCENTURE PLC,Q1Y18,12284.948,,9651.836,,1367.464,,23132.979,,9682.63,,3598.497,,25.923,,0,,0,,853.614,,863.703,,863.703,,863.703,,10464.349,,7394.584,,9367.912,,3174.662,,12694.553,,863.703,,-34.127,,1244.797,,1196.195,,0.057,,0,,10067.832,,9682.687,,10438.426,,325.257,,0,
144066,20180331,20180430,0,ROCKWELL COLLINS INC,Q1Y18,5143,,11749,,799,,18300,,6633,,668,,6456,,0,,0,,108,,237,,237,,237,,13096,,1486,,3193,,1780,,11660,,237,,19,,306,,1408,,0,,0,,2180,,6633,,6640,,69,,0,
144496,20180331,20180430,0,UBS GROUP AG,Q1Y18,,,290845.572,,473759.966,,964499.58,,53758.917,,97356.274,,197869.282,,0,,0,,0,,1588.334,,1588.334,,1588.334,,251693.243,,5500.42,,,,184124.003,,910675.619,,1588.334,,15.736,,2069.87,,9295.006,,0,,0,,10288.502,,53758.917,,53823.961,,480.487,,0,
145046,20180331,20180430,0,ANTHEM INC,Q1Y18,36974.1,,34088.7,,13591.7,,73300.4,,27012.4,,24088.3,,18110.1,,0,,0,,191.9,,1312.5,,1312.5,,1312.5,,45122.5,,9193.5,,24755.9,,1609.1,,46288,,1312.5,,0,,1780.3,,2237.6,,0,,0,,22537.5,,27012.4,,27012.4,,467.8,,0,
145049,20180131,20180430,0,GAMESTOP CORP,Q4Y17,2538.7,,2069.7,,1078.4,,5041.6,,2214.5,,864.4,,817.9,,0,,0,,155.2,,-105.9,,-105.9,,-105.9,,3032.4,,799.7,,1915.6,,88.6,,2827.1,,-105.9,,1.1,,-109.8,,433.2,,0,,0,,3502.5,,2214.5,,2214.5,,-3.9,,0,
145552,20180331,20180430,0,CENTENE CORP,Q1Y18,10976,,12944,,4962,,25170,,7503,,6175,,5172,,0,,0,,0,,340,,340,,340,,12760,,5924,,10890,,1520,,17582,,340,,41,,513,,1250,,0,,0,,13194,,7503,,7580,,175,,0,
146017,20180228,20180430,0,ACUITY BRANDS INC,Q1Y18,1093.4,,1374.3,,341.9,,2750.5,,1635.8,,229.8,,356.5,,0,,0,,10.9,,96.9,,96.9,,96.9,,1992.3,,167.3,,509.6,,172.5,,1114.7,,96.9,,-0.6,,78.7,,282.8,,0,,0,,832.1,,1635.8,,1635.8,,-18.2,,0,
147242,20180131,20180430,0,VERINT SYSTEMS INC,Q4Y17,782.192,,1709.339,,84.639,,2580.62,,1120.592,,377.811,,771.799,,0,,0,,0,,17.097,,17.097,,17.097,,1904.135,,401.908,,505.511,,135.669,,1448.284,,17.097,,4.209,,31.136,,89.089,,0,,0,,318.731,,1120.592,,1132.336,,12.85,,0,
147579,20180331,20180430,0,NETFLIX INC,Q1Y18,7817.576,,678.486,,4902.264,,20152.797,,4020.73,,2593.666,,6542.373,,0,,0,,0,,290.124,,290.124,,290.124,,10563.103,,1103.323,,6005.587,,3584.107,,16132.067,,290.124,,-65.743,,299.616,,11656.735,,0,,0,,3700.856,,4020.73,,4020.73,,9.492,,0,
147708,20180131,20180331,0,CALAVO GROWERS INC,Q4Y17,116.353,,122.529,,37.98,,360.648,,249.107,,2.942,,0.409,,0,,0,,16.657,,7.139,,7.139,,7.139,,251.383,,35.575,,106.546,,2.719,,109.674,,7.139,,0.729,,11.291,,121.766,,0,,0,,247.928,,249.107,,250.974,,4.302,,0,
147708,20180131,20180430,0,CALAVO GROWERS INC,Q4Y17,116.353,,122.529,,37.98,,360.648,,249.107,,2.942,,0.409,,0,,0,,16.657,,7.139,,7.139,,7.139,,251.383,,35.575,,106.546,,2.719,,109.674,,7.139,,0.729,,11.291,,121.766,,0,,0,,247.928,,249.107,,250.974,,4.302,,0,
148391,20180131,20180430,0,KIRKLAND'S INC,Q4Y17,177.399,,8.759,,45.602,,299.197,,140.761,,80.156,,0,,0,,0,,0,,12.865,,12.865,,12.865,,140.761,,46.395,,96.94,,61.496,,158.436,,12.865,,0.291,,21.304,,113.039,,0,,0,,224.614,,140.761,,140.761,,8.439,,0,
150139,20180131,20180430,0,DICKS SPORTING GOODS INC,Q4Y17,2006.085,,520.514,,843.075,,4203.939,,1941.501,,101.253,,60.084,,0,,0,,73.099,,115.951,,115.951,,115.951,,2001.585,,566.261,,1425.014,,767.108,,2262.438,,115.951,,3.693,,180.279,,1677.34,,0,,0,,2664.122,,1941.501,,1941.501,,64.328,,0,
150922,20180131,20180430,0,SUNWIN STEVIA INTL INC,Q4Y17,20.75,,2.15,,6.623,,31.35,,9.961,,0.151,,4.882,,0,,0,,0,,-0.873,,-0.873,,-0.873,,14.843,,5.198,,16.507,,0,,21.389,,-0.873,,0.193,,-0.873,,8.45,,0,,0,,6.326,,9.961,,9.961,,0,,0,
155913,20180131,20180430,0,PHARMACYTE BIOTECH INC,Q4Y17,1.596,,5.129,,0.305,,6.725,,5.838,,1.508,,0,,0,,0,,0,,-2.031,,-2.031,,-2.031,,5.838,,0.582,,0.887,,0,,0.887,,-2.031,,0,,-2.031,,0,,0,,0,,0,,5.838,,5.838,,0,,0,
156016,20180331,20180430,0,SEACOAST COMMERCE BANC HLDG,Q1Y18,,,,,744.869,,980.172,,110.937,,,,,,0,,0,,,,3.053,,3.053,,3.053,,,,,,,,,,869.235,,3.053,,,3,,3,,,0,,0,,,3,110.937,,110.937,,1.3,,0,
156155,20180228,20180430,0,SYNNEX CORP,Q1Y18,5525.766,,1585.312,,2479.988,,7457.783,,2315.439,,383.685,,1121.206,,0,,0,,13.971,,24.211,,24.434,,24.434,,3436.645,,555.893,,3741.173,,192.36,,5142.344,,24.434,,-0.405,,93.303,,346.705,,0,,0,,4552.37,,2315.439,,2315.439,,68.869,,0,
157855,20180131,20180331,0,SALESFORCE.COM INC,Q4Y17,9290.371,,9772.904,,76.465,,21009.802,,9388.496,,4521.705,,896.874,,0,,0,,0,,67.555,,67.555,,67.555,,10285.37,,8619.936,,10129.518,,594.914,,11621.306,,67.555,,32.224,,88.217,,1946.527,,0,,0,,2851.003,,9388.496,,9388.496,,20.662,,0,
157855,20180131,20180430,0,SALESFORCE.COM INC,Q4Y17,9290.371,,9772.904,,76.465,,21009.802,,9388.496,,4521.705,,896.874,,0,,0,,0,,67.555,,67.555,,67.555,,10285.37,,8619.936,,10129.518,,594.914,,11621.306,,67.555,,32.224,,88.217,,1946.527,,0,,0,,2851.003,,9388.496,,9388.496,,20.662,,0,
160329,20180331,20180430,0,ALPHABET INC,Q1Y18,123761,,34329,,3526,,206935,,160825,,102885,,3973,,0,,0,,0,,9401,,9401,,9401,,164798,,19196,,25394,,16349,,46110,,9401,,3588,,10543,,48845,,0,,0,,31146,,160825,,160825,,1142,,0,
160753,20180331,20180430,0,AVIDBANK HOLDINGS INC,Q1Y18,,,98.232,,666.319,,822.493,,90.814,,64.204,,61.782,,0,,0,,,,2.107,,2.107,,2.107,,152.596,,,,,,3.578,,731.679,,2.107,,,3,3.038,,6.349,,0,,0,,10.204,,90.814,,90.814,,0.931,,0,
162733,20180131,20180331,0,VERIFONE SYSTEMS INC,Q4Y17,696.738,,1532.603,,145.807,,2358.452,,800.241,,164.469,,775.445,,0,,0,,0,,7.249,,7.249,,7.249,,1605.102,,303.894,,516.294,,138.653,,1528.795,,7.249,,-1.154,,6.641,,129.111,,0,,0,,436.797,,800.241,,829.657,,-0.514,,0,
162733,20180131,20180430,0,VERIFONE SYSTEMS INC,Q4Y17,696.738,,1532.603,,145.807,,2358.452,,800.241,,164.469,,775.445,,0,,0,,0,,7.249,,7.249,,7.249,,1605.102,,303.894,,516.294,,138.653,,1528.795,,7.249,,-1.154,,6.641,,129.111,,0,,0,,436.797,,800.241,,829.657,,-0.514,,0,
162814,20180331,20180430,0,GRAVITY CO LTD -ADR,Q1Y18,98.727,,5.723,,36.049,,105.366,,45.589,,54.097,,0,,0,,0,,,,3.345,,3.345,,3.345,,45.036,,16.389,,54.161,,6.169,,60.33,,3.345,,0.55,,4.823,,0.916,,0,,0,,62.499,,45.589,,45.036,,1.502,,0,
162906,20180228,20180331,0,IHS MARKIT LTD,Q1Y18,1165.8,,12991.2,,50.1,,14696.7,,8162.3,,156,,4186.1,,0,,0,,0,,241.3,,241.3,,241.3,,12356.8,,1330.9,,1480.4,,168.5,,6526,,241.3,,-0.7,,94.1,,539.7,,0,,0,,932.1,,8162.3,,8162.3,,-146.6,,0,
162906,20180228,20180430,0,IHS MARKIT LTD,Q1Y18,1165.8,,12991.2,,50.1,,14696.7,,8162.3,,156,,4186.1,,0,,0,,0,,241.3,,241.3,,241.3,,12356.8,,1330.9,,1480.4,,168.5,,6526,,241.3,,-0.7,,94.1,,539.7,,0,,0,,932.1,,8162.3,,8162.3,,-146.6,,0,
162988,20180131,20180430,0,ZUMIEZ INC,Q4Y17,279.163,,91.495,,37.861,,499.51,,355.915,,121.905,,0,,0,,0,,0,,19.937,,19.937,,19.937,,355.915,,55.59,,99.247,,44.348,,143.595,,19.937,,0.157,,37.106,,128.852,,0,,0,,308.245,,355.915,,355.915,,17.169,,0,
164511,20180131,20180430,0,ADVAXIS INC,Q4Y17,63.985,,5.534,,7.088,,77.443,,39.271,,59.351,,0,,0,,0,,0,,-20.492,,-20.492,,-20.492,,39.271,,14.507,,21.595,,16.577,,38.172,,-20.492,,0.105,,-20.442,,7.924,,0,,0,,2.056,,39.271,,39.271,,0.05,,0,
164680,20180331,20180430,0,KAPSTONE PAPER & PACKAGING,Q1Y18,832.608,,1035.888,,220.543,,3335.589,,1168.835,,18.684,,1468.165,,0,,0,,9.723,,32.741,,32.741,,32.741,,2637,,135.669,,401.808,,42.855,,2166.754,,32.741,,4.039,,41.037,,1467.093,,0,,0,,799.195,,1168.835,,1168.835,,8.296,,0,
164720,20180228,20180430,0,CYTODYN INC,Q1Y18,6.617,,1.656,,11.655,,8.285,,-7.593,,4.947,,0,,0,,0,,0,,-17.95,,-17.95,,-17.95,,-7.593,,0.933,,12.588,,3.29,,15.878,,-17.95,,-0.74,,-17.95,,0.012,,0,,0,,0,,-7.593,,-7.593,,0,,0,
165675,20180331,20180430,0,VIACOM INC,Q1Y18,5077,,17009,,300,,22994,,6780,,417,,10069,,10,,0,,161,,256,,256,,256,,17187,,3013,,3328,,2164,,15876,,266,,4,,287,,908,,0,,0,,3148,,6780,,6854,,23,,10,
165798,20180131,20180430,0,URANIUM ENERGY CORP,Q4Y17,17.309,,3.009,,2.189,,92.047,,65.069,,15.824,,19.86,,0,,0,,0,,-4.354,,-4.354,,-4.354,,84.929,,0.001,,2.19,,3.912,,26.978,,-4.354,,0.09,,-4.601,,71.729,,0,,0,,0,,65.069,,65.069,,-0.247,,0,
165914,20180331,20180430,0,CHIPOTLE MEXICAN GRILL INC,Q1Y18,630.439,,123.288,,99.001,,2097.444,,1364.045,,530.602,,,4,0,,0,,0,,59.446,,59.446,,59.446,,1364.045,,259.677,,367.32,,359.53,,733.399,,59.446,,-3.465,,94.202,,1343.717,,0,,0,,1148.397,,1364.045,,1364.045,,34.756,,0,
166556,20180331,20180430,0,COMMUNITIES FIRST FINANCIAL,Q1Y18,,,90.882,,372.628,,409.837,,35.706,,52.169,,0,,0,,0,,,,1.464,,1.464,,1.464,,35.706,,,,,,1.503,,374.131,,1.464,,,3,1.973,,,4,0,,0,,4.644,,35.706,,35.706,,0.509,,0,
170616,20180131,20180430,0,SPLUNK INC,Q4Y17,1626.97,,256.61,,11.04,,2044.46,,807.305,,1165.15,,0,,0,,0,,0,,-25.07,,-25.07,,-25.07,,807.305,,857.778,,868.818,,368.337,,1237.155,,-25.07,,-1.258,,-25.172,,160.88,,0,,0,,419.723,,807.305,,807.305,,-0.102,,0,
170617,20180331,20180430,0,FACEBOOK INC,Q1Y18,50412,,22322,,593,,88945,,77620,,43956,,,4,0,,0,,0,,4987,,4988,,4988,,77620,,4493,,5086,,6239,,11325,,4988,,161,,5610,,16211,,0,,0,,11966,,77620,,77620,,622,,0,
170841,20180331,20180430,0,PHILLIPS 66,Q1Y18,12125,,18507,,7410,,52132,,21923,,842,,11579,,0,,0,,327,,522,,524,,524,,35879,,776,,9236,,1898,,27832,,524,,467,,717,,21500,,0,,0,,23595,,21923,,24300,,132,,0,
170920,20180131,20180430,0,ASPEN GROUP INC,Q4Y17,13.109,,16.632,,1.274,,32.109,,16.277,,3.993,,7.77,,0,,0,,0,,-2.148,,-2.148,,-2.148,,24.047,,5.677,,8.001,,0.061,,15.832,,-2.148,,0.047,,-2.148,,2.368,,0,,0,,5.701,,16.277,,16.277,,0,,0,
171067,20180131,20180331,0,PALO ALTO NETWORKS INC,Q4Y17,2210.2,,1152.6,,33.4,,3627.5,,633.1,,1635.7,,0,,0,,0,,0,,-34.9,,-34.9,,-34.9,,666.6,,1285.6,,1856.4,,1104.5,,2960.9,,-34.9,,4.9,,-33.3,,264.7,,33.5,,33.5,,542.4,,666.6,,666.6,,1.6,,0,
171067,20180131,20180430,0,PALO ALTO NETWORKS INC,Q4Y17,2210.2,,1152.6,,33.4,,3627.5,,633.1,,1635.7,,0,,0,,0,,0,,-34.9,,-34.9,,-34.9,,666.6,,1285.6,,1856.4,,1104.5,,2960.9,,-34.9,,4.9,,-33.3,,264.7,,33.5,,33.5,,542.4,,666.6,,666.6,,1.6,,0,
171141,20180131,20180331,0,FIVE BELOW INC,Q4Y17,479.362,,35.997,,73.033,,695.708,,458.558,,244.627,,,8,0,,0,,0,,67.377,,67.377,,67.377,,458.558,,66.152,,164.46,,72.69,,237.15,,67.377,,0.556,,104.051,,180.349,,0,,0,,504.832,,458.558,,458.558,,36.674,,0,
171141,20180131,20180430,0,FIVE BELOW INC,Q4Y17,479.362,,35.997,,73.033,,695.708,,458.558,,244.627,,,8,0,,0,,0,,67.377,,67.377,,67.377,,458.558,,66.152,,164.46,,72.69,,237.15,,67.377,,0.556,,104.051,,180.349,,0,,0,,504.832,,458.558,,458.558,,36.674,,0,
